Timestamp,Raw_X,Raw_Y,Raw_Z,Filtered_X,Filtered_Y,Filtered_Z
1789899560.246029,0.22564697265625,-0.0185699462890625,-1.0036163330078125,0.045129394531250006,-0.0037139892578125,-0.2007232666015625
1789899560.345104,0.14910888671875,-0.04571533203125,-0.95892333984375,0.06592529296875001,-0.012114257812500001,-0.35236328125000005
1789899560.444638,0.186981201171875,-0.041107177734375,-1.0295867919921875,0.09013647460937502,-0.017912841796875002,-0.48780798339843756
1789899560.544146,0.184600830078125,-0.0737762451171875,-0.9785308837890625,0.109029345703125,-0.029085522460937503,-0.5859525634765625
1789899560.6435719,0.1724700927734375,-0.010009765625,-0.98687744140625,0.12171749511718752,-0.025270371093750004,-0.6661375390625001
1789899560.743094,0.2516021728515625,-0.05859375,-1.00177001953125,0.14769443066406251,-0.031935046875000005,-0.73326403515625
1789899560.842998,0.1863250732421875,-0.09686279296875,-0.9571380615234375,0.15542055917968753,-0.04492059609375001,-0.7780388404296876
1789899560.942107,0.2011871337890625,-0.015472412109375,-0.995635986328125,0.16457387410156255,-0.03903095929687501,-0.8215582696093752
1789899561.0417771,0.201751708984375,-0.00152587890625,-1.014129638671875,0.17200944107812505,-0.03152994321875001,-0.8600725434218752
1789899561.141377,0.196807861328125,-0.01519775390625,-1.0055389404296875,0.17696912512812504,-0.02826350535625001,-0.8891658228234378
1789899561.2408829,0.2776947021484375,-0.0775604248046875,-0.999114990234375,0.19711424053218757,-0.03812288924593751,-0.9111556563056252
1789899561.3402538,0.33563232421875,-0.0859832763671875,-0.9972686767578125,0.22481785726950004,-0.04769496667018751,-0.9283782603960627
1789899561.439945,0.373016357421875,-0.069976806640625,-0.9870452880859375,0.25445755729997505,-0.052151334664275004,-0.9401116659340377
1789899561.539299,0.3791656494140625,-0.05023193359375,-0.9716644287109375,0.27939917572279255,-0.05176745445017001,-0.9464222184894178
1789899561.638861,0.395660400390625,-0.11077880859375,-0.952911376953125,0.3026514206563591,-0.06356972527888602,-0.9477200501821592
1789899561.738483,0.4171142578125,-0.0892181396484375,-0.979400634765625,0.3255439880875873,-0.06869940815279632,-0.9540561670988523
